Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,Daily_Return,Target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2021-12-06,161.6230010986328,164.12575013017414,160.60624998109355,160.61602098349957,107497000,153.60389938354493,146.9847250366211,67.33503288504113,0.021503001642274366,1
2021-12-07,167.35191345214844,167.7429772469704,164.57542763792551,165.2988844701773,120405400,154.6177085876465,147.49352416992187,76.77279070283092,0.03544614513140654,1
2021-12-08,171.16470336914062,172.02502878126478,166.88264814477856,168.2806769394803,116998900,155.80407333374023,148.14613128662108,80.99049411503286,0.022783067359922304,0
2021-12-09,170.65635681152344,172.79738478635073,170.03066956515224,170.9985358177286,108923700,157.1062873840332,148.7706103515625,78.78953261825822,-0.002969926320153027,1
2021-12-10,175.43698120117188,175.61296364291238,170.78343380069845,171.29180928871014,115402700,158.64997634887695,149.51666900634766,83.6197919889265,0.02801316328889092,0
2021-12-13,171.80992126464844,178.0570207166816,171.60461094345368,177.06959785970832,153237000,159.90868377685547,150.16773315429688,69.72033871857647,-0.02067443199084873,0
2021-12-14,170.43145751953125,173.76520322122326,168.35887188331523,171.3308817563336,139380400,161.0979782104492,150.85975830078124,64.98358480052133,-0.008023190599068308,1
2021-12-15,175.2903289794922,175.48585340924998,168.4566405154073,171.19402728468987,131063300,162.4813331604004,151.61049835205077,72.56450744091498,0.02850924078616246,0
2021-12-16,168.40777587890625,177.08919884301145,166.9315491019716,175.27079308478832,150185800,163.39884567260742,152.20621032714843,53.59884939294742,-0.03926373543055617,0
2021-12-17,167.3127899169922,169.59068583995455,165.89521929851176,166.12984262332955,195432700,164.04750747680663,152.75483673095704,51.144968564101966,-0.006501991705545773,0
2021-12-20,165.9539337158203,166.76537447490637,163.71515083501583,164.5168056737423,107499100,164.49722137451172,153.28390045166014,47.99839715790748,-0.00812165167914558,1
2021-12-21,169.1214141845703,169.3267095815399,165.33794920445052,167.72338564818043,91185900,165.08233566284179,153.8780712890625,55.3814865152177,0.01908650429566805,1
2021-12-22,171.71218872070312,171.92727008747283,168.30022969109157,169.1703261593658,92135300,165.77792434692384,154.5494384765625,60.6536559693136,0.015319021240594477,1
2021-12-23,172.33786010742188,172.89512039322665,171.35045204505695,171.9174833311616,68356600,166.4788902282715,155.24503326416016,61.907876842814204,0.003643721458448379,1
2021-12-27,176.29727172851562,176.38525547317582,173.11018066452525,173.1297226627458,74919600,167.62858963012695,155.9641732788086,69.10004391641012,0.022974705724126743,0
2021-12-28,175.280517578125,177.27490525734726,174.5375188860444,176.13107184612667,79144300,168.55978546142578,156.6418914794922,65.43908373986694,-0.005767271044082589,1
2021-12-29,175.3685760498047,176.59062262185972,174.15630048000423,175.31969120341034,62348900,169.2480438232422,157.28798461914062,65.62110065365269,0.0005023859633483951,0
2021-12-30,174.21495056152344,176.53196092937984,174.10740987004013,175.4565540145469,59773000,169.90452728271484,157.86785614013672,60.78222256107623,-0.006578290787704333,0
2021-12-31,173.59906005859375,175.22192661622364,173.295979969142,174.1074207067375,64062300,170.57958908081054,158.42564849853517,58.14120220123139,-0.0035352333479106157,1
2022-01-03,177.9397430419922,178.79029755777358,173.73591497728762,173.8532266687499,104487900,171.5655372619629,159.06595977783203,69.0700961372042,0.02500406961842616,0
2022-01-04,175.68138122558594,178.84893075193062,175.1143499260673,178.54586564233023,99310400,172.26845626831056,159.67652679443358,59.71112563158785,-0.0126917223651003,0
2022-01-05,171.00830078125,176.1408961877194,170.73456355297643,175.59342173117227,94537600,172.45127563476564,160.19460845947265,45.11553252302846,-0.0265997478602209,0
2022-01-06,168.153564453125,171.37976954533002,167.80161453547433,168.83790737145776,96904000,172.30071868896485,160.6423193359375,38.484736633638384,-0.01669355414376472,1
2022-01-07,168.31980895996094,170.2457555978546,167.2053030557917,169.0237089960216,86709100,172.18389129638672,161.10253143310547,39.08630326402345,0.00098864693934142,1
2022-01-10,168.3393096923828,168.64237476166727,164.4092049558039,165.29885816519484,106765600,171.82900772094726,161.49050323486327,39.1668212468523,0.00011585524331558794,1
2022-01-11,171.16470336914062,171.26245812752686,166.99997473942338,168.46643037323963,76138300,171.79674682617187,161.98906463623047,50.17677962174079,0.016783921010017355,1
2022-01-12,171.6046142578125,173.21770927349675,170.91050037060046,172.18141648353657,74805200,171.85540466308595,162.51282440185548,51.74574874664573,0.002570102830857346,0
2022-01-13,168.3393096923828,172.67023424322653,167.94824595979313,171.8490227811223,84505800,171.50785369873046,162.95058319091797,40.75414070344036,-0.019028069726167218,1
2022-01-14,169.1996612548828,169.89377524696252,167.26392904254132,167.50833831927105,80440800,171.5474479675293,163.3768475341797,44.348049960087714,0.005110817931190059,0
2022-01-18,166.00279235839844,168.68150862321704,165.62151446360372,167.6745435442064,90956700,171.4819480895996,163.74952270507814,35.19464837828714,-0.01889406203756283,0
2022-01-19,162.51260375976562,167.25414945182573,162.22909557704548,166.19829964047344,94815000,171.30988159179688,164.04183563232422,27.932172808906486,-0.02102487885322757,0
2022-01-20,160.83103942871094,165.8854203606941,160.50841746485392,163.24580374079267,91420500,170.8953628540039,164.3169418334961,25.057678907580552,-0.01034728563909082,0
2022-01-21,158.7780303955078,162.61036568511253,158.67048972769118,160.74307541554964,122848900,170.24865493774413,164.54375427246094,21.884984806348427,-0.012765005066780799,0
2022-01-24,158.0057373046875,158.6705384327714,151.2404889080489,156.44152655886694,162294600,169.53204879760742,164.8116275024414,20.744898146100596,-0.004863979537323759,0
2022-01-25,156.2068328857422,159.1201868610098,153.50856023591945,155.424720331175,115798400,168.52752685546875,165.0445001220703,18.197086491527557,-0.01138505759114572,0
2022-01-26,156.1188507080078,160.713741500623,154.2906743409117,159.84364519078215,108275300,167.5694435119629,165.2341616821289,18.071832168720377,-0.0005632415439773553,0
2022-01-27,155.65936279296875,160.17604091465265,154.7403816352541,158.817126094803,121954600,166.5839828491211,165.41443756103516,17.352101138424416,-0.002943193041424874,1
