Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,Daily_Return
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,
Date,,,,,,,,,
2022-02-15,289.440673828125,289.7585476106749,286.11730093278925,288.9975672412042,27058300,290.9448608398437,305.4226739501953,46.71658834531187,0.018542419077872685
2022-02-16,289.10284423828125,290.42527991431285,283.48487872602993,288.0120675250117,29982100,290.790217590332,304.9203991699219,46.24038644875351,-0.0011671807744766394
2022-02-17,280.63726806640625,286.4965245719969,279.9325995384942,286.07179689190673,32461600,290.2956207275391,304.08062133789065,35.71426342199291,-0.02928223066839697
2022-02-18,277.9344787597656,283.65861124098427,276.37072190934305,282.876732815773,34264000,289.9341613769531,303.1858245849609,32.95101834738125,-0.009630899435641105
2022-02-22,277.7318115234375,281.41920742809083,274.6235925315727,275.10623504920284,41736100,289.5461883544922,302.3230010986328,32.731905292959425,-0.000729190697147386
2022-02-23,270.5404357910156,281.573666522266,270.37635382579157,280.10641436358,37811200,289.1781921386719,301.13448120117187,25.72747372085766,-0.0258932374112103
2022-02-24,284.36334228515625,284.91356187800335,262.09420731516445,263.0498596233105,56989700,289.1054229736328,300.28291381835936,49.632428235230726,0.05109368015071292
2022-02-25,286.98883056640625,287.2977287820881,281.5253148914239,284.8941789810283,32546700,289.01317596435547,299.6969384765625,52.95112512596242,0.009232864757290571
2022-02-28,288.4174499511719,288.7553055184813,282.82844278237695,284.09296349755033,34627500,288.5868118286133,299.0179681396484,54.820152641939686,0.004977961622917748
2022-03-01,284.7109069824219,289.55662851479156,282.0080905058332,286.1105529726798,31217800,287.8441131591797,298.4527069091797,48.99366549398548,-0.012851313155211375
2022-03-02,289.7688903808594,291.0044539337732,283.50420050610404,285.10654759375143,31873000,287.4612411499023,298.0097985839844,56.305835194893845,0.017765330636770438
2022-03-03,285.6470642089844,292.6067587164932,283.84195705729525,292.37509981281175,27314500,286.6459045410156,297.55939819335936,49.617511195263084,-0.014224529646565731
2022-03-04,279.7974548339844,285.39612468595874,277.20086566715224,284.0736891436429,32356500,286.12617645263674,296.8498229980469,41.537852145060555,-0.020478450885531685
2022-03-07,269.2276916503906,279.6334646568696,268.8608785706438,278.513730319072,43157200,284.852067565918,295.81499145507814,31.009885164121243,-0.03777648081132556
2022-03-08,266.2738037109375,274.1022488797593,260.626882041736,268.1560912952362,48159500,283.6706039428711,294.6923760986328,28.66695816997337,-0.010971709192860168
2022-03-09,278.4846496582031,279.54646877210064,271.0326502290579,273.6003111924272,35204500,282.9258087158203,293.6644744873047,47.563807190481775,0.04585823230482533
2022-03-10,275.6757507324219,276.6506980483507,270.83966326078166,273.1949611124185,30628000,281.7202713012695,292.6035137939453,44.43914810432656,-0.010086368958679537
2022-03-11,270.34735107421875,279.4596429563479,269.7295545935928,277.9634336750457,27209300,280.6736099243164,291.42249877929686,38.852474470752405,-0.01932850330160163
2022-03-14,266.8433837890625,275.49232901217977,266.2449118112666,270.60798934145595,30660700,279.80527648925784,290.2220739746094,35.46910828819372,-0.01296098249616029
2022-03-15,277.1815490722656,277.82830290735563,269.053866830209,270.61762363193617,34245100,279.4557815551758,289.2862103271484,50.225195637491474,0.03874244561137541
2022-03-16,284.17022705078125,284.343971257443,273.36868699762886,279.07349465678493,37826300,279.19225921630857,288.52036743164064,57.75933667287495,0.025213359265459534
2022-03-17,284.9714660644531,285.34791193212243,279.32454238410753,283.10847290668306,30816600,278.9856903076172,287.8811364746094,58.58853748228653,0.002819574105237699
2022-03-18,290.00054931640625,290.55076880569743,282.56787290557435,285.11620984529543,43390600,279.4538543701172,287.5858142089844,63.74312586764116,0.017647673015851018
2022-03-21,288.7746276855469,289.7206174710808,284.662504677972,288.5140113733799,28351200,279.99586181640626,287.31413818359374,61.58695130570763,-0.004227307961137128
2022-03-22,293.50457763671875,294.4119479641465,288.39821134013704,289.3924537893616,27599700,280.7845001220703,287.1339794921875,66.61443867209314,0.016379382042948754
2022-03-23,289.09320068359375,292.70338668332965,287.3846568062616,290.07781025541306,25715400,281.7121383666992,286.8611614990234,58.390498779252766,-0.015030010736613142
2022-03-24,293.54315185546875,293.6396862396896,287.96380616213776,288.7553468713274,24484500,282.17112884521487,286.6636633300781,63.61834694023217,0.015392790841682213
2022-03-25,293.1377258300781,294.8945515047454,288.9001402281707,294.6339351738191,22566500,282.47857360839845,286.39467163085936,62.78903381160906,-0.0013811462567869803
2022-03-28,299.91400146484375,300.01050637906735,293.7651124963967,293.7651124963967,29578200,283.053401184082,286.5207177734375,70.26450647356565,0.023116354660858596
2022-03-29,304.46051025390625,304.8562805932184,298.3212830440557,303.01258292097964,30393400,284.04088134765624,286.6336572265625,74.26669989871567,0.015159374910328927
2022-03-30,302.96429443359375,304.9817657302456,300.76344611358445,302.86778951334975,28163600,284.70065155029295,286.8621301269531,70.6556464894047,-0.00491431817894783
2022-03-31,297.60699462890625,304.19990720218783,297.20159145457893,303.0029338565664,33422100,285.29864807128905,286.9703558349609,58.83649737935271,-0.01768294120171232
2022-04-01,298.678466796875,299.36381082776825,294.9331566706007,298.6301848769681,27110500,286.2426986694336,287.13334106445313,60.36647435319284,0.0036002922891809064
2022-04-04,304.03582763671875,304.17095222292346,298.95841894296694,299.3252319683475,24289600,287.98310546875,287.51078430175784,67.36456932585885,0.01793688342282529
2022-04-05,300.08782958984375,303.9393076222428,299.1128822350108,302.394845606696,23156700,289.67380676269534,287.8027154541016,58.570850198259095,-0.012985305309452966
2022-04-06,289.10284423828125,296.3424814061848,286.4096909635366,294.59531799298344,40110400,290.20471649169923,288.0267651367187,41.273409268014134,-0.03660590090100169
2022-04-07,290.90789794921875,293.1087462850132,286.06217848359114,286.36141443806906,31411200,290.96632385253906,288.12854858398435,44.38736446051731,0.006243638715120126
2022-04-08,286.66070556640625,290.6666326754491,285.99465651807475,290.0102459043335,24361900,291.78199157714846,288.08508728027346,38.80155169417005,-0.014599783686704448
2022-04-11,275.35723876953125,282.4520607322384,275.106255215354,281.6605493335074,34569300,292.2076843261719,287.65333740234377,27.98641664777115,-0.03943151808874801
2022-04-12,272.26824951171875,280.6469151575573,270.75274518786716,279.1989878449197,30966700,291.9620193481445,287.10740478515623,25.72542932972935,-0.011218115316728339
2022-04-13,277.6352233886719,278.5618885948695,271.5346160767129,272.914995798149,21907200,291.63526916503906,286.7115826416016,36.0782866423031,0.019712081326332287
2022-04-14,270.1156921386719,278.30131965119733,269.62341681375074,278.08895577007974,28221600,290.89248046875,286.07482055664065,29.44360292518823,-0.027084212003867902
2022-04-18,270.7817077636719,272.65436281401867,268.67739376545774,269.2276132247998,20778000,289.9315383911133,285.6866143798828,30.745168204221343,0.00246566802441861
2022-04-19,275.3957824707031,276.2356051160154,268.7449845312876,269.6813121043786,22297700,289.2625961303711,285.3003326416016,39.64516297128871,0.017039831623553603
2022-04-20,276.41900634765625,279.64308426283594,275.46338359699905,279.35348107967593,22906700,288.40831756591797,285.0306512451172,41.56663694104671,0.0037154667648622297
2022-04-21,271.0616760253906,283.11807613900845,270.33771228198214,278.56192980216474,29454600,287.5067413330078,284.58427368164064,34.86167470879106,-0.019381193764685056
2022-04-22,264.51702880859375,273.36870459899797,263.8895994942571,271.90145264874303,29405800,286.05543518066406,283.87888427734373,28.403509205005747,-0.024144494761346613
2022-04-25,270.9748229980469,271.3512688528921,261.3702248757031,263.8027620781208,35678900,284.9472900390625,283.47276916503904,40.874041322053905,0.02441352913473871
2022-04-26,260.8392639160156,268.69666699273034,260.6269000783663,267.8665361916543,46518400,282.9935531616211,283.0053533935547,31.072731845124153,-0.03740406200802027
